id_as400;enseigne;raison_sociale;adresse1;adresse2;adresse3;code_postal;code_postal_2;ville;langue;pays;devise;siret;forme_entreprise;contact_1;contact_2;contact_3;tel1;tel2;id_commercial_1;id_commercial_2;statut_commande_par;statut_livre;statut_facture
90678;CARREFOUR MARKET BORNEM;CARREFOUR MARKET BORNEM;N.V BOMART;BOOMSTRAAT 16;CODE CLIENT 0779;2880;;BORNEM (BELGIQUE);F;BE;EUR;;****;;;;;;9;9;O;O;N
90679;CARREFOUR MARKET ERTVELDE;CARREFOUR MARKET ERTVELDE;B.V.B.A ERVECO;PASTORIJSTRAAT 46;CODE CLIENT 0781;9940;;ERTVELDE (BELGIQUE);F;BE;EUR;;****;;;;;;9;9;O;O;N
90680;CARREFOUR MARKET LOPPEM;CARREFOUR MARKET LOPPEM;N.V PARTNER BC;ENINKSTRAAT 2 A;CODE CLIENT 0784;8210;;LOPPEM (BELGIQUE);F;BE;EUR;;****;;;;;;9;9;O;O;N
90681;CARREFOUR MARKET BONHEIDEN;CARREFOUR MARKET BONHEIDEN;B.V.B.A FECAS;DORP 51-53;CODE CLIENT 0785;2820;;BONHEIDEN (BELGIQUE);F;BE;EUR;;****;;;;;;9;9;O;O;N
90682;CARREFOUR MARKET ZAVENTEM;CARREFOUR MARKET ZAVENTEM;B.V.B.A CONZA;STATIONSTRAAT 68;CODE CLIENT 0789;1930;;ZAVENTEM;F;BE;EUR;;****;MYRIAM PIRARD;;;;;101;***;O;O;N
90683;CARREFOUR MARKET TESSENDERLO;CARREFOUR MARKET TESSENDERLO;B.V.B.A UNIC TESSO;STATIESTRAAT 12;CODE CLIENT 0790;3980;;TESSENDERLO (BELGIQUE);F;BE;EUR;;****;;;;;;9;9;O;O;N
90684;CARREFOUR MARKET KRUISHOUTEM;CARREFOUR MARKET KRUISHOUTEM;B.V.B.A CAMALINE;KERKSTRAAT 2;CODE CLIENT 0791;9770;;KRUISHOUTEM (BELGIQUE);F;BE;EUR;;****;;;;;;9;9;O;O;N
90685;CARREFOUR MARKET SCHELDEWINDEK;CARREFOUR MARKET SCHELDEWINDEK;B.V.B.A SIEPAR;STATIONSSTRAAT 70;CODE CLIENT 0792;9860;;SCHELDEWINDEKE (BELGIQUE);F;BE;EUR;;****;;;;;;9;9;O;O;N
90686;CARREFOUR MARKET HAMME;CARREFOUR MARKET HAMME;B.V.B.A UNIC HAMME;PLEZANTSTRAAT 23;CODE CLIENT 0795;9220;;HAMME (BELGIQUE);F;BE;EUR;;****;;;;;;9;9;O;O;N
90687;CARREFOUR MARKET ANTWERPEN;CARREFOUR MARKET ANTWERPEN;ANTWERPEN GROENPLAATS;BEDDENSTRAAT 2;CODE CLIENT 001;2000;;ANTWERPEN (BELGIQUE);F;BE;EUR;;****;ELIANE;;;;;76;***;O;O;O
90688;CARREFOUR MARKET LONDERZEEL;CARREFOUR MARKET LONDERZEEL;KERKHOFSTRAAT 95;;CODE CLIENT 0131;1840;;LONDERZEEL;F;BE;EUR;;****;MYRIAM;;;;;101;***;O;O;O
90689;CRF MARKET MESTDAGT BRUSILIA;CRF MARKET MESTDAGT BRUSILIA;SCHAERBEEK;RUE DE JERUSALEM 60;CLIENT 2029;1030;;SCHAERBEEK;F;BE;EUR;;****;;;;;;183;9;O;O;N
90690;CARREFOUR MARKET TOURNAI KORTR;CARREFOUR MARKET TOURNAI KORTR;GB TOURNAI;RUE DE LA TETE D'OR 22;CODE CLIENT 0134;7500;;TOURNAI/KORTRIJK (BELGIQUE);F;BE;EUR;;****;;;;;;9;9;O;O;O
90691;CARREFOUR MARKET MAASMECHELEN;CARREFOUR MARKET MAASMECHELEN;SHOPPING CENTER M2;KONINGINNELAAN 115;CODE CLIENT 0135;3630;;MAASMECHELEN (BELGIQUE);F;BE;EUR;;****;;;;;;9;9;O;O;O
90692;CARREFOUR MARKET GENK;CARREFOUR MARKET GENK;STADSPLEIN 15;;CODE CLIENT 0137;3600;;GENK (BELGIQUE);F;BE;EUR;;****;;;;;;9;9;O;O;O
90693;CARREFOUR MARKET HEVERLEE;CARREFOUR MARKET HEVERLEE;TERVUURSEVEST 113;;CODE CLIENT 0139;3001;;HEVERLEE (BELGIQUE);F;BE;EUR;;****;ELIANE;;;;;76;***;O;O;N
90694;CARREFOUR MARKET HALLE;CARREFOUR MARKET HALLE;GB HALLE;DEMAEGHTLAAN 121;CODE CLIENT 0140;1500;;HALLE (BELGIQUE);F;BE;EUR;;****;;;;;;9;9;O;O;O
90695;CARREFOUR MARKET UCCLE MARLOW;CARREFOUR MARKET UCCLE MARLOW;GB BXL (UCCLE MARLOW);SQUARE MARLOW 10;CODE CLIENT 0141;1180;;BRUXELLES (BELGIQUE);F;BE;EUR;;****;;;;;;9;9;O;O;O
90696;CARREFOUR MARKET ANTWERPEN L.O;CARREFOUR MARKET ANTWERPEN L.O;FR. VAN EEDENPLEIN 5;;CODE CLIENT 0145;2050;;ANTWERPEN (BELGIQUE);F;BE;EUR;;****;;;;;;9;9;O;O;O
90697;CARREFOUR MARKET EDEGEM;CARREFOUR MARKET EDEGEM;EDEGEM MOLENVELD;PRINS BOUDEWIJNLAAN 306;CODE CLIENT 0146;2650;;EDEGEM;F;BE;EUR;;****;ELIANE;;;;;101;***;O;O;O
90698;CARREFOUR MARKET SCHEEPSDALE;CARREFOUR MARKET SCHEEPSDALE;SCHEEPSDALLAAN 3;;CODE CLIENT 0148;8000;;BRUGGE (BELGIQUE);F;BE;EUR;;****;VERENA;;;;;76;***;O;O;O
90699;CARREFOUR MARKET DEURNE;CARREFOUR MARKET DEURNE;GB DEURNE;LAKBORSLEI 143;CODE CLIENT 0149;2100;;DEURNE (BELGIQUE);F;BE;EUR;;****;;;;;;76;9;O;O;O
90700;CARREFOUR MARKET RUDDERVOORDE;CARREFOUR MARKET RUDDERVOORDE;BVBA UNIC RUDDERVOORDE;ST. ELOOISSTRAAT 1;CODE CLIENT 0438;8020;;RUDDERVOORDE (BELGIQUE);F;BE;EUR;;****;;;;;;9;9;O;O;O
90701;CARREFOUR MARKET LEUVEN;CARREFOUR MARKET LEUVEN;LEUVEN;BRUSSELSESTRAAT 139;CODE CLIENT 0439;3000;;LEUVEN (BELGIQUE);F;BE;EUR;;****;;;;;;9;9;O;O;O
90702;CARREFOUR MARKET WOMMELGEM;CARREFOUR MARKET WOMMELGEM;BVBA KANDONKLAAR;HERENTALSEBAAN 552;CODE CLIENT 0443;2160;;WOMMELGEM (BELGIQUE);F;BE;EUR;;****;;;;;;9;9;O;O;O
90703;CARREFOUR MARKET AVELGEM;CARREFOUR MARKET AVELGEM;BVBA TANIS;KORTRIJKSTRAAT 38;CODE CLIENT 0444;8580;;AVELGEM (BELGIQUE);F;BE;EUR;;****;;;;;;9;9;O;O;O
90704;CARREFOUR MARKET ESSEN;CARREFOUR MARKET ESSEN;N.V. UNIC ESSEN;NOLLEKENSSTRAAT 18;CODE CLIENT 0449;2910;;ESSEN (BELGIQUE);F;BE;EUR;;****;ELIANE VANDEN BUSSCHE;;;;;76;***;O;O;O
90705;CARREFOUR MARKET HOEVENEN;CARREFOUR MARKET HOEVENEN;BVBA VERSMARKT STABROEK;HOGE WEG 26;CODE CLIENT 0470;2940;;HOEVENEN (BELGIQUE);F;BE;EUR;;****;;;;;;9;9;O;O;O
90706;CARREFOUR MARKET ST. AMANDSBER;CARREFOUR MARKET AMANDSBERG;BVBA SUPERMARKT FOUCART;ANTWERPSESTEENWEG 432;CODE CLIENT 0472;9040;;ST. AMANDSBERG (BELGIQUE);F;BE;EUR;;****;;;;;;9;9;O;O;O
90707;CARREFOUR MARKET FLEMALLE;CARREFOUR MARKET FLEMALLE;SPRL C.P. CONSULTING;PLACE SAMUEL DONAY;CODE CLIENT 0478;4400;;FLEMALLE (BELGIQUE);F;BE;EUR;;****;;;;;;9;9;O;O;O
90708;CARREFOUR MARKET GRACEHOLLOGNE;CARREFOUR MARKET GRACEHOLLOGNE;SPRL GHDIS;CHAUSSEE DE LIEGE 387;CODE CLIENT 0479;4460;;GRACEHOLLOGNE (BELGIQUE);F;BE;EUR;;****;DOMINIQUE GODEFROID;;;;;73;***;O;O;O
90709;CARREFOUR MARKET HORNU;CARREFOUR MARKET HORNU;LA LOUVIERE RA NV;RUE DE VALENCIENNE 377;CODE CLIENT 0480;7300;;HORNU (BELGIQUE);F;BE;EUR;;****;;;;;;137;9;O;O;O
90710;CARREFOUR MARKET KAIN;CARREFOUR MARKET KAIN;SA RETAIL SERVICES KAIN;RUE DU 3EME AGE 2;CODE CLIENT 0481;7540;;KAIN (BELGIQUE);F;BE;EUR;;****;;;;;;9;9;O;O;O
90711;CARREFOUR MARKET GITS;CARREFOUR MARKET GITS;BVBA FAMARKT;STATIONSSTRAAT 12;CODE CLIENT 0484;8830;;GITS(BELGIQUE);F;BE;EUR;;****;;;;;;9;9;O;O;O
90712;CARREFOUR MARKET WEVELGEM;CARREFOUR MARKET WEVELGEM;N.V. SERA;KORTRIJKSTRAAT 29;CODE CLIENT 0485;8560;;WEVELGEM (BELGIQUE);F;BE;EUR;;****;;;;;;9;9;O;O;O
90713;CARREFOUR MARKET ASSENEDE;CARREFOUR MARKET ASSENEDE;BVBA JONAN;HOOGSTRAAT 5;CODE CLIENT 0486;9960;;ASSENEDE (BELGIQUE);F;BE;EUR;;****;;;;;;9;9;O;O;O
90714;CARREFOUR MARKET ZEDELGEM;CARREFOUR MARKET ZEDELGEM;BVBA BOUILLON-RYHEUL;TORHOUTSESTEENWEG 211;CODE CLIENT 0487;8210;;ZEDELGEM (BELGIQUE);F;BE;EUR;;****;;;;;;9;9;O;O;O
90715;CARREFOUR MARKET NIEUWPOORT-BA;CARREFOUR MARKET NIEUWPOORT-BA;N.V. NEW CENTER;J.CARDIJNLAAN 33A;CODE CLIENT 0488;8620;;NIEUWPOORT-BAD (BELGIQUE);F;BE;EUR;;****;;;;;;9;9;O;O;O
90716;CARREFOUR MARKET HOUTHALEN (CE;CARREFOUR MARKET HOUTHALEN(CEN;N.V. CUVA VOEDING HOUTHALEN;VREDELAAN 1;CODE CLIENT 0489;3530;;HOUTHALEN(CENTRUM) BELGIQUE;F;BE;EUR;;****;ELIANE;;;;;76;***;O;O;N
90717;CARREFOUR MARKET DUFFEL;CARREFOUR MARKET DUFFEL;N.V. GRAMA;LEOPOLDSTRAAT 38/40;CODE CLIENT 0490;2570;;DUFFEL(BELGIQUE);F;BE;EUR;;****;;;;;;9;9;O;O;O
90718;CARREFOUR MARKET ST VITH;CARREFOUR MARKET ST. VITH;PGMBH EINKAUFSZENTER;MALMEDYERSTRAAT 22C;CODE CLIENT 0491;4780;;ST.VITH (BELGIQUE);F;BE;EUR;;****;;;;;;9;9;O;O;O
90719;CARREFOUR MARKET DESSEL;CARREFOUR MARKET DESSEL;BVBA LOWO;KWADEMEER 38;CODE CLIENT 0492;2480;;DESSEL (BELGIQUE);F;BE;EUR;;****;;;;;;9;9;O;O;O
90720;CARREFOUR MARKET MEULEBEKE;CARREFOUR MARKET MEULEBEKE;BVBA MEUCO;BERTJE SANTENSWEG 1;CODE CLIENT 0493;8760;;MEULEBEKE (BELGIQUE);F;BE;EUR;;****;;;;;;9;9;O;O;O
90721;CARREFOUR MARKET BORGLOON;CARREFOUR MARKET BORGLOON;N.V. BUDO;MARKTPLAATS 3;CODE CLIENT 0494;3840;;BORGLOON;F;BE;EUR;;****;ELIANE;;;;;76;***;O;O;N
90722;CARREFOUR MARKET DOUR;CARREFOUR MARKET DOUR;SA FASBEMA;PLACE VERTE 2;CODE CLIENT 0495;7370;;DOUR (BELGIQUE);F;BE;EUR;;****;;;;;;9;9;O;O;O
90723;CARREFOUR MARKET AMAY;CARREFOUR MARKET AMAY;SPRL REBYSS;RUE PAUL JANSON 14;CODE CLIENT 0497;4540;;AMAY (BELGIQUE);F;BE;EUR;;****;;;;;;9;9;O;O;O
90724;CARREFOUR MARKET MARCHE;CARREFOUR MARKET MARCHE;S.A. MARDIS;AVENUE DU MONUMENT 1;CODE CLIENT 0502;6900;;MARCHE (BELGIQUE);F;BE;EUR;;****;;;;;;9;9;O;O;O
90725;CARREFOUR MARKET BEGIJNENDIJK;CARREFOUR MARKET BEGIJNENDIJK;N.V. WARENHUIZEN MEES;BAALSESTEENWEG 12;CODE CLIENT 0503;3130;;BEGIJNENDIJK (BELGIQUE);F;BE;EUR;;****;;;;;;9;9;O;O;O
90726;CARREFOUR MARKET DIEPENBEEK;CARREFOUR MARKET DIEPENBEEK;N.V. SHOPPING DIEPENBEEK;WIJKSTRAAT 37;CODE CLIENT 0507;3590;;DIEPENBEEK (BELGIQUE);F;BE;EUR;;****;ELIANE;;;;;76;***;O;O;O
90727;CARREFOUR MARKET HOTTON;CARREFOUR MARKET HOTTON;S.A. HODICA;RUE DE LA JONCTION 16;CODE CLIENT 0509;6990;;HOTTON (BELGIQUE);F;BE;EUR;;****;;;;;;9;9;O;O;O
90728;CARREFOUR MARKET LUMMEN;CARREFOUR MARKET LUMMEN;N.V. LUMVO;NEERSTRAAT 18-19-20;CODE CLIENT 0510;3560;;LUMMEN (BELGIQUE);F;BE;EUR;;****;;;;;;9;9;O;O;O
90729;CARREFOUR MARKET THOBEKA(BORGE;CARREFOUR MARKET THOBEKA(BORGE;B.V.B.A. THOBEKA;STENENBRUG 136;CODE CLIENT 0511;2140;;BORGERHOUT(BELGIQUE);F;BE;EUR;;****;;;;;;9;9;O;O;O
90730;CARREFOUR MARKET BRAINEL'ALLEU;CARREFOUR MARKET BRAINEL'ALLEU;S.A. Z.F.L.;PLACE DU MOLE 25;CODE CLIENT 0512;1420;;BRAINEL'ALLEUD(BELGIQUE);F;BE;EUR;;****;;;;;;9;9;O;O;O
90731;CARREFOUR MARKET UNIC BORGERHO;CARREFOUR MARKET UNIC BORGERHO;B.V.B.A. UNIC BORGEHOUT;SCHOENSTRAAT 11-13;CODE CLIENT 0513;2140;;BORGERHOUT(BELGIQUE);F;BE;EUR;;****;;;;;;9;9;O;O;O
90732;CARREFOUR MARKET ZANDHOVEN;CARREFOUR MARKET ZANDHOVEN;NV DSL SUPERMARKT;LANGESTRAAT 41;CODE CLIENT 0514;2240;;ZANDHOVEN(BELGIQUE);F;BE;EUR;;****;;;;;;9;9;O;O;O
90733;CARREFOUR MARKET NAZARETH;CARREFOUR MARKET NAZARETH;N.V. NAZA;DEINZESTRAAT 14;CODE CLIENT 0515;9810;;NAZARETH(BELGIQUE);F;BE;EUR;;****;;;;;;9;9;O;O;O
90734;CARREFOUR MARKET SCHRIEK;CARREFOUR MARKET SCHRIEK;SCHRIEK;LEO KEMPENAERSSTRAAT 40;CODE CLIENT 0516;2223;;SCHRIEK(BELGIQUE);F;BE;EUR;;****;;;;;;9;9;O;O;O
90735;CARREFOUR MARKET LABOUVERIE;CARREFOUR MARKET LABOUVERIE;S.P.R.L. LA BOUVERIE;RUE DE L'INDUSTRIE 185;CODE CLIENT 0520;7080;;LABOUVERIE (BELGIQUE);F;BE;EUR;;****;;;;;;9;9;O;O;O
90736;CARREFOUR MARKET ICHTEGEM;CARREFOUR MARKET ICHTEGEM;POLLET;ENGELSTRAAT 57;CODE CLIENT 0522;8480;;ICHTEGEM (BELGIQUE);F;BE;EUR;;****;;;;;;9;9;O;O;O
90737;CARREFOUR MARKET BASTOGNE;CARREFOUR MARKET BASTOGNE;S.A. ARILMART;C.C PORTE DE TREVES 1-ROUTE DE;CLERVAUX (CODE CLIENT 0523);6600;;BASTOGNE (BELGIQUE);F;BE;EUR;;****;;;;;;9;9;O;O;O
90738;CARREFOUR MARKET UNIC MECHELEN;CARREFOUR MARKET UNIC MECHELEN;B.V.B.A. UNIC MECHELEN;EIKESTRAAT 80;CODE CLIENT 0524;2800;;MECHELEN (BELGIQUE);F;BE;EUR;;****;;;;;;9;9;O;O;O
90739;CARREFOUR MARKET ZOERSEL;CARREFOUR MARKET ZOERSEL;B.V.B.A. ZODI;SMISSESTRAAT 4;CODE CLIENT 0525;2980;;ZOERSEL (BELGIQUE);F;BE;EUR;;****;;;;;;9;9;O;O;O
90740;CARREFOUR MARKET HOBOKEN;CARREFOUR MARKET HOBOKEN;ST.BERNARDSESTEENWEG 588;;CODE CLIENT 0151;2660;;HOBOKEN;F;BE;EUR;;****;ELIANE;;;;;101;***;O;O;N
90741;C.MARKET MESTDAGH EGHEZEE;C.MARKET MESTDAGH EGHEZEE;CHAUSSEE DE LOUVAIN 64;;CLIENT 2041;5310;;EGHEZEE;F;BE;EUR;;****;DOMINIQUE;;;;;183;***;O;O;N
90742;CRF MARKET MESTDAGH JODOIGNE;CRF MARKET MESTDAGH JODOIGNE;AV. DES COMMANDANTS BORLEE 16;;CLIENT 2044;1370;;JODOIGNE;F;BE;EUR;;****;;;;;;183;***;O;O;N
90743;CARREFOUR MARKET OUDENAARDE;CARREFOUR MARKET OUDENAARDE;GB OUDENAARDE;GENTSTRAAT 49-67;CODE CLIENT 0156;9700;;OUDENAARDE (BELGIQUE);F;BE;EUR;;****;;;;;;9;9;O;O;O
90744;CARREFOUR MARKET WILRIJK BIST;CARREFOUR MARKET WILRIJK BIST;BIST 44;;CODE CLIENT 0157;2610;;WILRIJK (BELGIQUE);F;BE;EUR;;****;ELIANE;;;;;76;***;O;O;O
90745;CARREFOUR MARKET GATTI (BRUX);CARREFOUR MARKET GATTI (BRUX);GATTI (UCCLE);RUE GATTI DE GAMOND 60;CODE CLIENT 0160;1180;;BRUXELLES (BELGIQUE);F;BE;EUR;;****;MYRIAM PIRARD;;;;;101;***;O;O;O
90746;CARREFOUR MARKET EUROPE (BRUX);CARREFOUR MARKET EUROPE (BRUX);EUROPE (ST-PIETERS-WOLUWE);AV. FRERES LEGRAIN 75;CODE CLIENT 0161;1150;;BRUXELLES (BELGIQUE);F;BE;EUR;;****;MYRIAM;;;;;101;***;O;O;O
90747;CARREFOUR MARKET QUIEVRAIN;CARREFOUR MARKET QUIEVRAIN;GB QUIEVRAIN;GRAND'RUE 35;CODE CLIENT 0162;7380;;QUIEVRAIN (BELGIQUE);F;BE;EUR;;****;;;;;;9;9;O;O;O
90748;CARREFOUR MARKET KORTRIJK ZUID;CARREFOUR MARKET KORTRIJK ZUID;WALLESTEENWEG 2;;CODE CLIENT 0166;8500;;KORTRIJK (BELGIQUE);F;BE;EUR;;****;;;;;;9;9;O;O;O
90749;CARREFOUR MARKET BERCHEM GITSC;CARREFOUR MARKET BERCHEM GITSC;BERCHEM GITSCHOTELLEI;GITSCHOTELLEI 77;CODE CLIENT 0167;2600;;BERCHEM (BELGIQUE);F;BE;EUR;;****;;;;;;9;9;O;O;O
90750;CARREFOUR MARKET ANTWERPEN LOZ;CARREFOUR MARKET ANTWERPEN LOZ;ANTWERPEN LOZANA;LANGE LOZANASTRAAT 170;CODE CLIENT 0169;2018;;ANTWERPEN (BELGIQUE);F;BE;EUR;;****;ELIANE;;;;;76;***;O;O;O
90751;CARREFOUR MARKET WEMMEL;CARREFOUR MARKET WEMMEL;VIJVERSLAAN 34;;CODE CLIENT 0175;1780;;WEMMEL (BELGIQUE);F;BE;EUR;;****;MYRIAM;;;;;76;***;O;O;O
90752;CARREFOUR MARKET GRIVEGNEE;CARREFOUR MARKET GRIVEGNEE;GB GRIVEGNEE;RUE DE HERVE 461;CODE CLIENT 1727;4030;;GRIVEGNEE (BELGIQUE);F;BE;EUR;;****;;;;;;9;9;O;O;O
90753;CARREFOUR MARKET SCHILDE;CARREFOUR MARKET SCHILDE;TURNHOUTSEBAAN 132;;CODE CLIENT 0179;2970;;SCHILDE (BELGIQUE);F;BE;EUR;;****;ELIANE;;;;;76;***;O;O;O
90754;CRF. MARKET MESTDAGH HEUSY;CRF. MARKET MESTDAGH HEUSY;CHAUSSEE DE THEUX 55;;CLIENT 2045;4802;;HEUSY;F;BE;EUR;;****;DOMINIQUE;;;;;73;***;O;O;N
90755;CARREFOUR MARKET ST ANDRIESBRU;CARREFOUR MARKET ST ANDRIESBRU;BRUGGE ST-ANDRIES;GISTELSESTEENWEG 344;CODE CLIENT 0182;8200;;BRUGGE ST-ANDRIES (BELGIQUE);F;BE;EUR;;****;VERENA;;;;;76;***;O;O;N
90756;CRF MARKET MESTDAGLIEGE COINTE;CRF MARKET MESTDAGLIEGE COINTE;BOULEVARD G. KLEVER 3;;CLIENT 2055;4000;;LIEGE;F;BE;EUR;;****;DOMINIQUE GODEFROID;MME MUZIN RESP.ACHATS;;;;73;***;O;O;N
90757;CARREFOUR MARKET ON;CARREFOUR MARKET ON;SA GB ON;RUE DELVIGNE 50;CODE CLIENT 0184;6900;;ON (BELGIQUE);F;BE;EUR;;****;;;;;;9;9;O;O;O
90758;CARREFOUR MARKET MARKE;CARREFOUR MARKET MARKE;REKKEMSESTRAAT 133;;CODE CLIENT 0187;8510;;MARKE (BELGIQUE);F;BE;EUR;;****;;;;;;9;9;O;O;O
90759;CARREFOUR MARKET MOUSCRON 2;CARREFOUR MARKET MOUSCRON 2;RUE DU CHALET 4;;CODE CLIENT 0189;7700;;MOUSCRON (BELGIQUE);F;BE;EUR;;****;;;;;;9;9;O;O;O
90760;CARREFOUR MARKET BERCHEM PULHO;CARREFOUR MARKET BERCHEM PULHO;BERCHEM PULHOF;GROTE STEENWEG 464;CODE CLIENT 0190;2600;;BERCHEM;F;BE;EUR;;****;ELIANE;;;;;101;***;O;O;N
90761;CARREFOUR MARKET NOIREFONTAINE;CARREFOUR MARKET NOIREFONTAINE;SPRL NOIRFONTAINE;RUE DE LA SENTINELLE 68;CODE CLIENT 0196;6831;;NOIREFONTAINE (BELGIQUE);F;BE;EUR;;****;;;;;;9;9;O;O;O
90762;CARREFOUR MARKET AARTSELAAR;CARREFOUR MARKET AARTSELAAR;NV RULUK;BARON VAN ERTBOMSTRAAT 32;CODE CLIENT 0197;2630;;AARTSELAAR (BELGIQUE);F;BE;EUR;;****;;;;;;9;9;O;O;O
90763;CARREFOUR MARKET ST GHISLAIN;CARREFOUR MARKET ST GHISLAIN;SPRL LA RIVIERETTE;RUE DU SAS 89;CODE CLIENT 0198;7330;;ST GHISLAIN (BELGIQUE);F;BE;EUR;;****;;;;;;9;9;O;O;O
90764;CARREFOUR MARKET GRIMBERGEN;CARREFOUR MARKET GRIMBERGEN;WOLVERTEMSESTEENWEG 244;;CODE CLIENT 0204;1850;;GRIMBERGEN (BELGIQUE);F;BE;EUR;;****;MYRIAM;;;;;76;***;O;O;O
90765;CRF MARKET MESTDAGH SPA;CRF MARKET MESTDAGH SPA;BD. DES ANGLAIS 45;;CLIENT 2063;4900;;SPA;F;BE;EUR;;****;;;;;;9;9;O;O;N
90766;CARREFOUR MARKET ROCOURT;CARREFOUR MARKET ROCOURT;GB LIEGE ROCOURT;;CODE CLIENT 0209;4000;;ROCOURT (BELGIQUE);F;BE;EUR;;****;;;;;;9;9;O;O;O
90767;CARF MARKET MESTDAGH BOUGE;CARF MARKET MESTDAGH BOUGE;CHAUSSEE DE LOUVAIN 257;;CODE CLIENT 2072;5004;;BOUGE;F;BE;EUR;;****;DOMINIQUE;;;;;183;***;O;O;N
90768;CRF MARKET MESTDAGH BELGRADE;CRF MARKET MESTDAGH BELGRADE;ALLEE DES ORMES 15;;CODE CLIENT 0211;5001;;BELGRADE;F;BE;EUR;;****;MME MUZIN RESP ACHATS;MME DEMEURE RESP RAYON;;;;183;***;O;O;N
90769;CARREFOUR MARKET HECHTEL-EKSEL;CARREFOUR MARKET HECHTEL-EKSEL;BVBA VERTI;RODE KRUISPLEIN 14;CODE CLIENT 0223;3940;;HECHTEL-EKSEL (BELGIQUE);F;BE;EUR;;****;;;;;;9;9;O;O;O
90770;CAR. MARKET MESTDAGH TILFF;CAR.MARKET MESTDAGH TILFF;AV. DES ARDENNES 8/10;;CLIENT 2077;4130;;TILFF;F;BE;EUR;;****;DOMINIQUE GODEFROID;;;;;73;***;O;O;N
90771;CARREFOUR MARKET MAASEIK;CARREFOUR MARKET MAASEIK;BURGM. PHILIPSLAAN 80;;CODE CLIENT 0238;3680;;MAASEIK (BELGIQUE);F;BE;EUR;;****;;;;;;9;9;O;O;O
90772;CARREFOUR MARKET WETTEREN;CARREFOUR MARKET WETTEREN;ZUIDLAAN 115;;CODE CLIENT 0239;9230;;WETTEREN;F;BE;EUR;;****;VERENA VAN LAETHEM;;;;;183;***;O;O;N
90773;CARREFOUR MARKET BILZEN;CARREFOUR MARKET BILZEN;TONGERSESTEENWEG 73;;CODE CLIENT 0240;3740;;BILZEN;F;BE;EUR;;****;ELIANE;;;;;101;***;O;O;O
90774;CRF MARKET MESTDAHOUDENG-GOEGN;CRF MARKET MESTDAHOUDENG-GOEGN;HOUDENG-GOEGNIES;CHAUSSEE P.HOUTART 147;CLIENT 2088;7110;;HOUDENG-GOEGNIES;F;BE;EUR;;****;VERENA VAN LAETHEM;;;;;137;***;O;O;N
90775;CARREFOUR MARKET BRASSCHAAT;CARREFOUR MARKET BRASSCHAAT;BREDABAAN 517;;CODE CLIENT 0244;2930;;BRASSCHAAT (BELGIQUE);F;BE;EUR;;****;ELIANE;;;;;76;***;O;O;O
90776;CARREFOUR MARKET ETTERBEEK BUX;CARREFOUR MARKET ETTERBEEK BUX;ETTERBEEK;COURS ST MICHEL 80;CODE CLIENT 0249;1040;;ETTERBEEK;F;BE;EUR;;****;MME KERKHOVE / RESPON ACHATS;MME MUNOS / RESPON RAYON;;32022164210;;101;***;O;O;N
90777;CARREFOUR MARKET BREE;CARREFOUR MARKET BREE;SPORTLAAN 25;;CODE CLIENT 0255;3960;;BREE;F;BE;EUR;;****;ELIANE;;;;;76;***;O;O;N
90778;CARREFOUR MARKET ANDERLUES;CARREFOUR MARKET ANDERLUES;GB ANDERLUES;ROUTE DE CHARLEROI 107;CODE CLIENT 0258;6150;;ANDERLUES (BELGIQUE);F;BE;EUR;;****;;;;;;9;9;O;O;O
90779;CARREFOUR MARKET TIELT;CARREFOUR MARKET TIELT;FONTEYNSTRAAT 41;;CODE CLIENT 0277;8700;;TIELT;F;BE;EUR;;****;G.BEAU/M KERKHOVE-RESP ACHATS;;;;;76;***;O;O;N
90780;CARREFOUR MARKET NIEUWKERKEN-W;CARREFOUR MARKET NIEUWKERKEN-W;B.V.B.A. BEKAERT;VLASBLOEMSTRAAT 3;CODE CLIENT 0536;9100;;NIEUWKERKEN-WAAS(BELGIQUE);F;BE;EUR;;****;;;;;;9;9;O;O;O
90781;CARREFOUR MARKET NIEUWPOORT;CARREFOUR MARKET NIEUWPOORT;N.V. UNIC NIEUWPOORT;KAAI 20;CODE CLIENT 0537;8620;;NIEUWPOORT(BELGIQUE);F;BE;EUR;;****;;;;;;9;9;O;O;O
90782;CARREFOUR MARKET DENDERLEEUW;CARREFOUR MARKET DENDERLEEUW;N.V. UNIDEN;FABRIEKSTRAAT 12;CODE CLIENT 0538;9470;;DENDERLEEUW(BELGIQUE);F;BE;EUR;;****;;;;;;9;9;O;O;O
90783;CARREFOUR MARKET DEPINTE;CARREFOUR MARKET DEPINTE;N.V. UNIC DE PINTE;AAN DE BOCHT 22;CODE CLIENT 0539;9840;;DEPINTE(BELGIQUE);F;BE;EUR;;****;;;;;;9;9;O;O;O
90784;CARREFOUR MARKET PAAL;CARREFOUR MARKET PAAL;BVBA JEMA;TESSENDERLOSESTEENWEG 77;CODE CLIENT 0540;3583;;PAAL(BELGIQUE);F;BE;EUR;;****;;;;;;9;9;O;O;O
90785;CARREFOUR MARKET LAVEUDIS(LIEG;CARREFOUR MARKET LAVEUDIS(LIEG;SPRL LAVEUDIS;RUE LAVEU 22-24;CODE CLIENT 0541;4000;;LIEGE(BELGIQUE);F;BE;EUR;;****;;;;;;9;9;O;O;O
